total_spend,spend_shopping,spend_travel,spend_fuel,spend_dining,spend_groceries,best_card_logic,most_used_card_sim
8373.39,2971.14,335.06,254.79,3331.83,1480.56,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
21576.92,5114.23,5400.06,6577.21,598.97,3886.44,Tata Neu Infinity Credit Card,Cashback Credit Card
58300.38,8398.47,12126.2,9907.18,12701.49,15167.03,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
37938.78,13183.34,8266.92,7141.61,4302.8,5044.11,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
32328.59,9031.7,5440.61,6639.08,8985.58,2231.62,Tata Neu Infinity Credit Card,Cashback Credit Card
15560.98,25.23,359.66,5160.25,5360.84,4654.99,Cashback Credit Card,Diners Club Black
57972.97,12600.12,3387.56,16903.78,13322.95,11758.56,Tata Neu Infinity Credit Card,Millennia Credit Card
55719.22,14362.24,16352.45,4301.69,3265.1,17437.74,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
59395.57,11471.22,1278.87,17380.51,14939.84,14325.14,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
51290.48,6406.03,9507.59,4220.04,14811.01,16345.81,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
16047.32,4402.27,4642.52,2048.74,557.71,4396.08,Tata Neu Infinity Credit Card,Millennia Credit Card
37057.68,10024.84,8394.13,9236.18,4245.21,5157.32,Tata Neu Infinity Credit Card,Diners Club Black
26946.47,7141.37,7344.2,1179.61,4061.48,7219.81,Tata Neu Infinity Credit Card,Cashback Credit Card
10145.0,1575.5,1706.98,83.1,3287.06,3492.35,Tata Neu Infinity Credit Card,Millennia Credit Card
48171.2,8817.13,2247.22,12083.54,13314.71,11708.61,Tata Neu Infinity Credit Card,Millennia Credit Card
28379.09,12995.64,5833.08,5424.51,4010.17,115.7,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
46551.14,830.67,20498.37,64.85,16353.4,8803.84,Cashback Credit Card,BPCL Octane Credit Card
32180.63,6071.34,13670.5,5371.44,3250.2,3817.14,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
9840.0,2331.5,2444.12,90.59,2769.23,2204.57,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
25821.38,6042.68,5699.38,5832.64,2862.99,5383.68,Tata Neu Infinity Credit Card,Millennia Credit Card
50990.22,2971.58,21767.33,12814.79,5618.96,7817.57,Tata Neu Infinity Credit Card,Cashback Credit Card
29323.86,5207.81,9011.54,8377.75,3186.86,3539.9,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
19444.77,298.35,2841.08,8454.08,3213.08,4638.18,BPCL Octane Credit Card,Cashback Credit Card
57175.38,1240.97,16806.28,16276.43,17105.93,5745.76,Cashback Credit Card,Millennia Credit Card
24385.72,972.06,4201.05,8831.81,6284.97,4095.83,BPCL Octane Credit Card,Diners Club Black
29214.81,5470.15,916.7,8996.91,2220.76,11610.3,Tata Neu Infinity Credit Card,Cashback Credit Card
55994.96,6220.75,9240.91,19739.6,4503.01,16290.69,Tata Neu Infinity Credit Card,Diners Club Black
24968.48,4127.43,6814.94,724.92,7286.88,6014.32,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
47645.4,5231.44,7189.21,10676.34,12070.65,12477.76,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
38857.8,10133.52,7847.64,9255.4,3865.66,7755.57,Tata Neu Infinity Credit Card,Cashback Credit Card
22831.51,5772.08,7226.3,6484.4,29.91,3318.82,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
19204.79,113.12,7375.92,5369.39,6299.74,46.62,Cashback Credit Card,Millennia Credit Card
39515.1,10937.56,8358.84,6871.98,6889.46,6457.26,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
17055.73,8867.55,1429.67,1227.78,5125.34,405.39,Tata Neu Infinity Credit Card,Diners Club Black
57331.39,11063.13,6583.8,24270.57,15011.85,402.04,BPCL Octane Credit Card,Cashback Credit Card
32193.04,3205.39,10687.48,3570.24,7816.21,6913.71,Tata Neu Infinity Credit Card,Diners Club Black
30074.21,5767.04,1369.1,5489.32,11110.48,6338.28,Tata Neu Infinity Credit Card,Diners Club Black
35062.48,9555.56,8686.95,1766.33,7039.83,8013.81,Tata Neu Infinity Credit Card,Cashback Credit Card
44520.73,3376.28,10539.28,10249.94,9980.05,10375.18,Tata Neu Infinity Credit Card,Diners Club Black
40533.23,17777.03,5337.78,1707.98,11044.84,4665.59,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
28813.94,3370.43,9330.83,1723.37,6825.08,7564.23,Tata Neu Infinity Credit Card,Cashback Credit Card
21716.58,8964.39,608.89,3245.81,4932.56,3964.92,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
54033.97,23214.21,5654.22,13799.73,3306.36,8059.46,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
55956.94,5065.7,17421.91,14202.38,3072.09,16194.85,Tata Neu Infinity Credit Card,Cashback Credit Card
12618.64,2684.72,3003.77,505.73,336.98,6087.44,Tata Neu Infinity Credit Card,Cashback Credit Card
54601.21,425.6,8470.22,15500.9,16204.04,14000.45,Cashback Credit Card,Millennia Credit Card
46794.53,2750.78,5818.14,11021.83,13337.23,13866.55,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
29758.04,6276.78,947.79,910.28,10089.1,11534.09,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
39859.45,7895.44,10503.96,8357.21,6716.58,6386.26,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
16635.69,5908.17,1008.85,2814.57,5059.89,1844.21,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
49750.08,1880.81,14516.57,14207.06,15099.36,4046.28,Cashback Credit Card,Cashback Credit Card
27075.6,5843.52,4611.15,5064.41,6519.98,5036.54,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
19471.18,1103.94,1471.83,5613.85,3830.92,7450.64,Tata Neu Infinity Credit Card,Diners Club Black
59127.27,14506.32,5226.08,11564.31,14449.6,13380.96,Tata Neu Infinity Credit Card,Diners Club Black
49063.19,11082.65,14472.23,6982.2,2987.9,13538.22,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
48261.79,9814.21,13841.49,2125.46,12449.95,10030.69,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
18946.57,9961.97,3231.71,3724.8,146.89,1881.19,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
56457.62,15772.19,9161.44,7712.59,4121.89,19689.51,Tata Neu Infinity Credit Card,Millennia Credit Card
57521.21,16895.27,10092.46,6775.08,20827.5,2930.91,Cashback Credit Card,Tata Neu Infinity Credit Card
28738.48,605.65,7399.27,6157.69,2277.82,12298.05,Tata Neu Infinity Credit Card,Cashback Credit Card
30644.23,4180.73,1209.34,13519.96,11027.29,706.92,Cashback Credit Card,Millennia Credit Card
53769.19,10721.45,7468.56,3709.49,18321.27,13548.42,Tata Neu Infinity Credit Card,Cashback Credit Card
16298.12,5246.1,522.26,2275.41,6202.02,2052.32,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
47727.76,11635.96,18030.21,13214.67,4812.28,34.65,Tata Neu Infinity Credit Card,Cashback Credit Card
43313.7,9220.28,13885.82,5531.04,907.29,13769.26,Tata Neu Infinity Credit Card,Millennia Credit Card
39998.53,932.62,13053.33,6954.73,16961.56,2096.3,Cashback Credit Card,Tata Neu Infinity Credit Card
26451.38,5633.11,6152.69,7283.86,6193.35,1188.37,Tata Neu Infinity Credit Card,Cashback Credit Card
46039.43,3296.9,7909.32,8136.21,10987.75,15709.24,Tata Neu Infinity Credit Card,Diners Club Black
27008.02,5708.22,6122.33,5988.9,7726.42,1462.15,Cashback Credit Card,BPCL Octane Credit Card
39179.43,4322.98,13216.35,9357.88,3264.14,9018.08,Tata Neu Infinity Credit Card,Diners Club Black
12681.58,5513.37,3405.76,1601.19,1514.97,646.3,Tata Neu Infinity Credit Card,Cashback Credit Card
36754.49,2182.75,8969.52,7676.99,9799.89,8125.33,Tata Neu Infinity Credit Card,Cashback Credit Card
28432.1,3911.21,8253.8,7039.36,4786.3,4441.43,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
14707.53,2628.72,1055.69,4003.87,4251.46,2767.79,Tata Neu Infinity Credit Card,Millennia Credit Card
42155.61,8162.39,3353.64,13700.27,13374.55,3564.75,Cashback Credit Card,Millennia Credit Card
13447.03,3618.51,2865.61,2100.85,2334.4,2527.66,Tata Neu Infinity Credit Card,Cashback Credit Card
32083.6,7138.46,648.54,7726.7,8856.1,7713.8,Tata Neu Infinity Credit Card,Diners Club Black
21796.52,1054.72,4333.46,6652.18,3396.15,6360.0,Tata Neu Infinity Credit Card,Millennia Credit Card
39595.71,16806.41,585.25,1690.13,17371.39,3142.52,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
8900.57,3059.54,1677.74,837.41,2542.29,783.6,Tata Neu Infinity Credit Card,Cashback Credit Card
54437.91,305.58,91.55,18733.3,13192.47,22115.01,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
16345.67,5298.96,628.88,2538.4,5401.27,2478.15,Tata Neu Infinity Credit Card,Millennia Credit Card
10695.49,1810.18,834.77,560.93,3781.5,3708.11,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
22681.5,4610.0,2861.19,7646.6,193.87,7369.84,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
55245.14,11019.03,15612.03,12504.98,7894.58,8214.52,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
19864.47,1723.84,6972.87,5664.35,3215.93,2287.48,Tata Neu Infinity Credit Card,Millennia Credit Card
44863.71,16132.81,9889.23,4553.83,11402.68,2885.15,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
28027.85,4566.97,7223.49,827.39,6838.02,8571.98,Tata Neu Infinity Credit Card,Cashback Credit Card
58787.21,8187.18,18875.97,12599.98,2586.58,16537.51,Tata Neu Infinity Credit Card,Millennia Credit Card
46824.05,9987.94,11331.77,13043.69,5027.86,7432.79,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
40484.03,16477.12,9271.82,3035.15,8984.7,2715.25,Tata Neu Infinity Credit Card,Diners Club Black
9953.03,3119.75,3309.43,758.53,672.75,2092.57,Tata Neu Infinity Credit Card,Cashback Credit Card
29688.65,6677.74,4868.81,3881.04,6499.75,7761.3,Tata Neu Infinity Credit Card,Millennia Credit Card
43024.86,8929.58,5845.8,18870.86,6288.01,3090.6,BPCL Octane Credit Card,Diners Club Black
33474.55,5388.92,3352.27,2932.35,10316.99,11484.02,Tata Neu Infinity Credit Card,Millennia Credit Card
48761.46,4731.58,7392.68,22823.09,6693.06,7121.05,BPCL Octane Credit Card,BPCL Octane Credit Card
11876.31,3004.16,3429.81,2220.4,2345.24,876.71,Tata Neu Infinity Credit Card,Cashback Credit Card
44102.13,3256.32,816.9,13453.25,20582.25,5993.41,Cashback Credit Card,Millennia Credit Card
9733.65,3474.02,2382.72,636.73,2259.1,981.08,Tata Neu Infinity Credit Card,Millennia Credit Card
56988.76,17975.7,18320.35,203.22,14699.91,5789.57,Tata Neu Infinity Credit Card,Millennia Credit Card
34927.73,6070.74,5626.11,5639.03,8174.54,9417.3,Tata Neu Infinity Credit Card,Millennia Credit Card
20077.06,7880.49,5317.4,4227.52,1156.31,1495.34,Tata Neu Infinity Credit Card,Cashback Credit Card
33407.98,2248.02,11695.71,2236.63,7494.89,9732.73,Tata Neu Infinity Credit Card,Millennia Credit Card
20038.67,5789.69,1686.22,5595.23,3760.45,3207.09,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
24812.96,7057.01,8361.9,5572.85,539.65,3281.54,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
53916.46,1755.75,5298.99,19124.26,25818.67,1918.78,Cashback Credit Card,Cashback Credit Card
21503.05,6543.3,3136.17,2442.16,5836.02,3545.39,Tata Neu Infinity Credit Card,Diners Club Black
19520.88,3868.96,9985.35,389.09,1473.98,3803.5,Tata Neu Infinity Credit Card,Millennia Credit Card
52653.4,11539.98,8315.7,11377.97,8852.41,12567.34,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
30250.25,6996.7,14046.13,6877.19,2034.17,296.07,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
31208.53,6213.61,9345.97,7219.64,3065.07,5364.24,Tata Neu Infinity Credit Card,Diners Club Black
20668.41,6992.2,138.23,4820.71,2674.9,6042.37,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
47203.47,7970.81,13311.45,8993.38,6808.12,10119.7,Tata Neu Infinity Credit Card,Cashback Credit Card
39202.6,11839.86,3602.29,12864.9,468.54,10427.01,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
22682.04,2613.51,8754.07,3012.56,3695.99,4605.93,Tata Neu Infinity Credit Card,Millennia Credit Card
45856.91,4048.38,9671.0,19404.03,8364.41,4369.09,BPCL Octane Credit Card,Tata Neu Infinity Credit Card
18554.72,5509.26,4421.42,1296.87,6259.18,1067.99,Tata Neu Infinity Credit Card,Cashback Credit Card
43251.25,1596.66,14780.27,15885.73,8091.43,2897.17,BPCL Octane Credit Card,Diners Club Black
56173.22,5307.25,19487.42,3795.83,16484.09,11098.64,Cashback Credit Card,BPCL Octane Credit Card
30630.51,10368.38,3462.66,6482.04,906.19,9411.24,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
59770.0,221.98,16385.11,16975.22,15771.22,10416.48,Cashback Credit Card,Millennia Credit Card
35366.71,1084.75,15549.63,985.97,11031.94,6714.42,Cashback Credit Card,BPCL Octane Credit Card
38426.78,812.69,13089.52,7919.92,7372.22,9232.44,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
14970.17,2375.58,1269.64,4853.91,5068.74,1402.3,Cashback Credit Card,BPCL Octane Credit Card
38666.67,2532.65,13745.79,10928.13,10155.62,1304.48,Cashback Credit Card,Cashback Credit Card
41946.97,5734.71,6176.84,4065.37,15663.07,10306.97,Tata Neu Infinity Credit Card,Cashback Credit Card
57058.26,14856.47,10545.26,1723.12,2578.34,27355.06,Tata Neu Infinity Credit Card,Cashback Credit Card
44272.7,2941.22,9775.58,12315.48,9837.61,9402.8,Tata Neu Infinity Credit Card,Millennia Credit Card
34441.98,13168.65,8044.02,5103.05,1583.93,6542.34,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
25912.33,5437.13,6283.86,5820.77,6652.17,1718.4,Tata Neu Infinity Credit Card,Cashback Credit Card
47431.07,5001.85,19055.1,5661.76,645.65,17066.71,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
24202.9,2801.34,7542.76,5388.68,5555.88,2914.25,Tata Neu Infinity Credit Card,Cashback Credit Card
42669.03,15622.36,3881.24,1333.27,20113.27,1718.89,Cashback Credit Card,Diners Club Black
26434.68,4703.83,4640.78,10714.27,925.77,5450.03,Tata Neu Infinity Credit Card,Diners Club Black
18632.68,5201.57,5873.55,5666.1,1606.39,285.06,Tata Neu Infinity Credit Card,Cashback Credit Card
41848.13,3396.69,6814.95,13452.95,3589.67,14593.88,Tata Neu Infinity Credit Card,Millennia Credit Card
31324.63,7608.96,5616.27,7686.61,5329.22,5083.57,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
34887.33,3523.99,4074.63,14153.51,6435.46,6699.74,BPCL Octane Credit Card,Millennia Credit Card
9391.81,814.91,1999.08,1549.96,3782.22,1245.65,Cashback Credit Card,Millennia Credit Card
47237.12,6336.24,6229.55,11794.61,19061.47,3815.25,Cashback Credit Card,Cashback Credit Card
48132.54,8120.02,5707.34,12362.87,11857.14,10085.17,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
56647.95,8605.84,7038.8,9586.4,15372.09,16044.82,Tata Neu Infinity Credit Card,Millennia Credit Card
18490.91,4298.51,6762.52,3846.89,611.66,2971.33,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
11734.13,3210.14,1341.93,3355.59,3484.69,341.79,Tata Neu Infinity Credit Card,Millennia Credit Card
47463.6,7422.13,12120.44,12852.07,5850.6,9218.36,Tata Neu Infinity Credit Card,Diners Club Black
17772.29,5242.8,659.66,8478.95,500.62,2890.25,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
38585.2,10679.75,7415.52,99.72,4264.03,16126.18,Tata Neu Infinity Credit Card,Cashback Credit Card
59784.65,16101.67,15561.44,5604.68,7281.41,15235.44,Tata Neu Infinity Credit Card,Cashback Credit Card
27045.88,6179.84,2415.88,6971.08,6854.79,4624.3,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
32620.81,6538.78,8637.64,7366.46,8479.47,1598.47,Cashback Credit Card,Tata Neu Infinity Credit Card
17721.93,3458.46,1083.68,5774.64,1445.39,5959.78,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
15107.1,4030.6,2680.28,6086.73,389.03,1920.45,Tata Neu Infinity Credit Card,Diners Club Black
29713.5,6379.37,11054.96,2224.83,3531.55,6522.78,Tata Neu Infinity Credit Card,Cashback Credit Card
27343.61,676.94,5211.97,6494.02,9926.07,5034.61,Cashback Credit Card,BPCL Octane Credit Card
25994.29,1297.54,5580.2,5445.57,6460.1,7210.88,Tata Neu Infinity Credit Card,Diners Club Black
24281.83,626.58,5288.32,8412.57,6527.05,3427.3,BPCL Octane Credit Card,BPCL Octane Credit Card
41299.4,11406.42,2270.21,10873.84,3467.58,13281.35,Tata Neu Infinity Credit Card,Cashback Credit Card
29046.73,8469.05,6455.91,3513.77,2452.55,8155.44,Tata Neu Infinity Credit Card,Diners Club Black
41725.86,6856.95,1200.97,14114.43,18171.62,1381.9,Cashback Credit Card,Millennia Credit Card
54575.69,9902.04,10842.68,15325.83,14038.74,4466.4,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
39922.57,8413.28,10603.35,6557.67,5233.47,9114.8,Tata Neu Infinity Credit Card,Cashback Credit Card
32543.68,4200.06,4975.56,9937.55,6242.87,7187.64,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
39308.3,12348.98,13029.65,7981.09,1386.15,4562.42,Tata Neu Infinity Credit Card,Cashback Credit Card
49087.89,9772.4,5052.21,11033.99,7111.02,16118.26,Tata Neu Infinity Credit Card,Diners Club Black
56964.81,9259.84,19371.84,11896.23,15317.46,1119.44,Cashback Credit Card,BPCL Octane Credit Card
30385.23,1674.99,9514.09,4452.77,5773.61,8969.77,Tata Neu Infinity Credit Card,Cashback Credit Card
11617.78,1403.03,1491.32,2827.93,3140.18,2755.33,Tata Neu Infinity Credit Card,Cashback Credit Card
13399.54,4598.87,2630.71,1169.91,3308.3,1691.74,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
47663.11,3552.8,3053.44,11798.56,15376.02,13882.28,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
47364.46,3836.49,12463.65,12618.84,11530.36,6915.12,Cashback Credit Card,BPCL Octane Credit Card
30206.92,3199.39,1891.83,9568.93,6498.27,9048.51,Tata Neu Infinity Credit Card,Cashback Credit Card
58206.27,13026.27,4309.61,4094.53,10018.32,26757.53,Tata Neu Infinity Credit Card,Millennia Credit Card
25695.51,9556.77,279.76,9096.41,5892.24,870.33,Tata Neu Infinity Credit Card,Cashback Credit Card
55770.17,17149.98,16685.73,6544.08,2443.68,12946.69,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
59146.14,3818.7,9907.84,11797.17,3786.78,29835.64,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
12085.98,938.76,4075.35,1645.51,4274.23,1152.13,Cashback Credit Card,Millennia Credit Card
21116.19,6557.6,3202.06,3245.95,6417.7,1692.88,Tata Neu Infinity Credit Card,Millennia Credit Card
48984.58,14144.05,14836.02,3102.55,48.04,16853.92,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
48412.31,14180.47,101.71,8900.09,11132.88,14097.16,Tata Neu Infinity Credit Card,Cashback Credit Card
51213.19,11009.42,12065.99,11410.76,10069.42,6657.6,Tata Neu Infinity Credit Card,Cashback Credit Card
11073.99,1691.07,2905.12,2280.95,182.82,4014.02,Tata Neu Infinity Credit Card,Cashback Credit Card
40683.46,11872.02,9069.75,11321.16,2194.22,6226.3,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
50648.72,8052.83,19401.43,3424.83,4500.54,15269.09,Tata Neu Infinity Credit Card,Millennia Credit Card
28737.08,430.89,699.51,6381.11,7322.4,13903.17,Tata Neu Infinity Credit Card,Cashback Credit Card
37507.31,5559.09,7158.44,7469.14,9687.5,7633.14,Tata Neu Infinity Credit Card,Cashback Credit Card
53571.05,20642.99,1698.87,7865.2,2593.07,20770.91,Tata Neu Infinity Credit Card,Millennia Credit Card
12124.08,2223.41,4601.11,797.21,2156.66,2345.68,Tata Neu Infinity Credit Card,Cashback Credit Card
39209.59,12981.28,4900.2,6923.24,2096.36,12308.51,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
58641.25,11292.1,19252.69,5133.73,13085.4,9877.34,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
12725.4,942.7,3284.51,1874.2,2930.03,3693.95,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
15440.82,4197.85,6295.09,36.13,7.2,4904.55,Tata Neu Infinity Credit Card,Millennia Credit Card
28292.58,769.48,12210.6,4615.37,8625.81,2071.32,Cashback Credit Card,Cashback Credit Card
41487.58,13259.41,4141.77,13062.56,2471.31,8552.53,Tata Neu Infinity Credit Card,Millennia Credit Card
24333.56,13925.49,1073.58,4317.69,1233.93,3782.87,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
35595.71,3237.11,1576.53,8093.25,14538.93,8149.9,Cashback Credit Card,Diners Club Black
53313.43,6868.81,13226.58,7326.83,14489.71,11401.5,Tata Neu Infinity Credit Card,Diners Club Black
25063.62,6654.05,2474.87,4635.96,6850.92,4447.82,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
15056.38,4182.92,3547.46,4618.19,1615.51,1092.29,Tata Neu Infinity Credit Card,Millennia Credit Card
33168.11,5351.07,6523.24,9602.0,6678.5,5013.3,Tata Neu Infinity Credit Card,Cashback Credit Card
46622.6,3385.74,15311.44,12317.94,5902.75,9704.74,Tata Neu Infinity Credit Card,Millennia Credit Card
